country,year,suicide_rate,psychiatrists_per_100k,mh_units_gen_hospitals,govt_mh_expenditure_pct,alcohol_consumption_L,govt_health_exp_pct_gdp
ABW,2000,,,,,7.63312195,
ABW,2001,,,,,7.63312195,
ABW,2002,,,,,7.599015815,
ABW,2003,,,,,7.265760104,
ABW,2004,,,,,7.025255801,
ABW,2005,,,,,6.694125514,
ABW,2006,,,,,6.809284088,
ABW,2007,,,,,6.835783041,
ABW,2008,,,,,6.916362615,
ABW,2009,,,,,6.793108523,
ABW,2010,,,,,8.400006725,
ABW,2011,,,,,10.008723159,
ABW,2012,,,,,11.745990705,
ABW,2013,,,,,11.793929338,
ABW,2014,,,,,11.782093816,
ABW,2015,,,,,11.838488118,
ABW,2016,,,,,12.136194253,
ABW,2017,,,,,12.740862073,
ABW,2018,,,,,13.484068229,
ABW,2019,,,,,12.834734628,
ABW,2020,,,,,12.234972212,
ABW,2021,,,,,11.578303343,
ABW,2022,,,,,11.987176982,
ABW,2023,,,,,11.964553541,
ABW,2024,,,,,11.964553541,
AFG,2000,7.243332533,,,,0.00338867,
AFG,2001,7.326203881333334,,,,0.00338867,
AFG,2002,7.165436085666666,,,,0.003952935,0.08418062
AFG,2003,7.092571096666667,,,,0.005954566,0.65096337
AFG,2004,7.069444225666667,,,,0.008932828,0.54292566
AFG,2005,6.940503869666666,,,,0.01302097,0.5291841
AFG,2006,6.6399944763333325,,,,0.016956882,0.49784002
AFG,2007,6.5077389803333325,,,,0.018737782,0.55994755
AFG,2008,6.333056919666667,,,,0.019294278,0.62779975
AFG,2009,5.921958215,,,,0.042861474,0.53190351
AFG,2010,5.759674059000001,,,,0.073829323,0.46915731
AFG,2011,5.908168190333334,,,,0.103777492,0.47999981
AFG,2012,5.789386474666667,,,,0.107259045,0.34288675
AFG,2013,5.699810700333333,,,,0.101695665,0.44335932
AFG,2014,5.549653752333334,,,,0.089394498,0.47265697
AFG,2015,5.334255916333333,,,,0.077589898,0.52267277
AFG,2016,5.337132459333333,0.2312,0.01186,,0.066258064,0.60012972
AFG,2017,5.484628124333334,,,,0.060269275,0.64313394
AFG,2018,5.439870675666666,,,,0.060513186,0.55239552
AFG,2019,5.384626239666667,,,,0.054668276,0.49705607
AFG,2020,5.349134511333333,,,,0.050612082,1.18621242
AFG,2021,5.330588440333333,,,,0.042608649,0.71036398
AFG,2022,,,,,0.036828759,0.18147056
AFG,2023,,,,,0.030239103,0.24774949
AFG,2024,,,,,0.030239103,
AGO,2000,17.790367556,,,,1.690027759,0.98097837
AGO,2001,16.966154411666665,,,,1.690027759,1.80684185
AGO,2002,16.578030661,,,,1.881264956,1.15548134
AGO,2003,17.01078668566667,,,,1.994494538,1.28335834
AGO,2004,16.938742466333334,,,,3.822185971,1.4713583
AGO,2005,15.890260182,,,,5.718777595,1.14204562
AGO,2006,16.318396267,,,,7.585087837,1.28968012
AGO,2007,15.230973943333334,,,,7.807948549,1.53876388
AGO,2008,14.360401643666668,,,,7.960067587,1.91652381
AGO,2009,13.995978506333332,,,,8.27122331,2.23769045
AGO,2010,13.301577659333333,,,,8.481110228,1.46826649
AGO,2011,13.384580413999998,,,,8.727592883,1.52542961
AGO,2012,13.152313008,,,,8.720430094,1.39434171
AGO,2013,13.289914608666669,,,,8.709945567,1.5071826
AGO,2014,12.352057051666668,,,,8.14359551,1.16797769
AGO,2015,12.628293342,,,,7.435354313,1.08924341
AGO,2016,12.507071223666665,0.05743,,,6.710663127,1.05520773
AGO,2017,12.349811852666667,,,,6.427804127,1.12824702
AGO,2018,13.468189773666666,,,,6.086395133,0.97981894
AGO,2019,14.060478805,,,,5.320127009,1.00303984
AGO,2020,14.367455087000002,,,,4.576291303,1.46055436
AGO,2021,15.119874865666667,,,,4.104062,1.51676536
AGO,2022,,,,,3.977260025,1.30711842
AGO,2023,,,,,3.778472696,1.1340301
AGO,2024,,,,,3.778472696,
ALB,2000,5.1499163690000005,,,,4.79313826,2.73330545
ALB,2001,4.442197066333333,,,,4.79313826,2.72089767
ALB,2002,4.508882423,,,,4.902547996,2.55822611
ALB,2003,4.624292255333334,,,,4.93049982,2.63895035
ALB,2004,4.533958765666667,,,,5.120242771,2.7876544
ALB,2005,6.933065278,,,,5.298779704,2.65562892
ALB,2006,6.892836784333333,,,,5.544122576,2.60609818
ALB,2007,6.974292866666667,,,,5.732252912,2.71601963
ALB,2008,6.977170397999999,,,,5.90208636,2.27345061
ALB,2009,6.837208662999999,,,,5.827175035,2.33076763
ALB,2010,6.513063028666667,,,,5.675308306,2.35073113
ALB,2011,6.621996953666667,,,,5.233942489,2.36980104
ALB,2012,4.110111741,,,,4.955797562,2.42631125
ALB,2013,4.069914342666666,,,,4.650249032,2.54741931
ALB,2014,3.8090085429999996,,,,4.632489838,2.56312561
ALB,2015,3.5910786906666665,,,,4.603097368,2.67593837
ALB,2016,3.4568306653333334,1.47091,0.06841,,4.642766312,2.84762025
ALB,2017,3.2954455360000003,,,,4.638907145,2.74185801
ALB,2018,3.142585174,,,,4.687684543,2.84073949
ALB,2019,3.0254636070000003,,,,4.542549537,2.89433575
ALB,2020,2.5066101396666665,,,,4.438006483,2.97455955
ALB,2021,2.1437147083333334,,,,4.254108944,2.91998744
ALB,2022,,,,,4.25939778,3.72758842
ALB,2023,,,,,4.269192139,3.49766994
ALB,2024,,,,,4.269192139,
AND,2000,,,,,13.981627515,3.88115096
AND,2001,,,,,13.981627515,3.82370234
AND,2002,,,,,13.84752933,3.97611761
AND,2003,,,,,13.57514865,3.54889631
AND,2004,,,,,13.468450197,3.27483177
AND,2005,,,,,13.420485471,3.58344364
AND,2006,,,,,13.313577078,2.96214485
AND,2007,,,,,13.157500057,2.95692062
AND,2008,,,,,12.869998173,3.70078373
AND,2009,,,,,12.562051844,4.13392305
AND,2010,,,,,12.398609983,5.68869781
AND,2011,,,,,12.221772983,5.60742188
AND,2012,,,,,12.031743246,4.67067814
AND,2013,,,,,11.949366032,4.76766396
AND,2014,,,,,11.927626324,4.8130722
AND,2015,,,,,12.047088918,4.97208548
AND,2016,,,,,12.091431427,5.00518513
AND,2017,,,,,12.023544243,5.08694077
AND,2018,,,,,11.934654725,5.21907949
AND,2019,,,,,11.392622088,5.22278023
AND,2020,,,,,11.236514221,6.37670708
AND,2021,,,,,11.264510539,6.16799164
AND,2022,,,,,11.604962216,5.53698158
AND,2023,,,,,11.585363166,5.45127535
AND,2024,,,,,11.585363166,
ARE,2000,2.2409241876666663,,,,0.467565966,1.64852011
ARE,2001,2.193848726666667,,,,0.467565966,1.91321862
ARE,2002,2.096658939333333,,,,0.46798613,1.66402185
ARE,2003,1.9935432759999998,,,,0.500736949,1.62154937
ARE,2004,2.0104559500000003,,,,0.592193851,1.40612853
ARE,2005,1.9974386373333335,,,,0.67447701,1.3188324
ARE,2006,1.9202117989999998,,,,0.693888755,1.33256018
ARE,2007,1.6358833276666667,,,,0.740397137,1.50558293
ARE,2008,1.673417827333333,,,,0.71336734,1.8716644
ARE,2009,1.7760271763333335,,,,0.778305144,2.98415613
ARE,2010,1.9087685819999998,,,,0.793938259,2.65301466
ARE,2011,1.9820565416666664,,,,0.874056628,2.58301282
ARE,2012,2.0186123410000003,,,,0.895843357,2.42006803
ARE,2013,1.9516124146666665,,,,0.912936559,2.52060986
ARE,2014,1.8506285266666669,,,,0.935292872,2.50834441
ARE,2015,1.8491943016666665,,,,0.94958656,2.46962833
ARE,2016,1.7938659706666666,1.6495,0.05462,,0.973392818,2.97157669
ARE,2017,1.8577350553333334,,,,0.980848271,2.19714189
ARE,2018,1.8702166063333336,,,,0.838460853,2.1139648
ARE,2019,1.8274131263333333,,,,0.804623154,2.2531426
ARE,2020,1.828411363,,,,0.753547188,3.55229998
ARE,2021,1.5206661739999998,,,,0.811192087,3.40082932
ARE,2022,,,,,0.698264795,3.0025692
ARE,2023,,,,,0.642854173,3.31956935
ARE,2024,,,,,0.642854173,
ARG,2000,9.478816679333333,,,,5.55225004,4.49895144
ARG,2001,10.617160100333335,,,,5.55225004,4.4767065
ARG,2002,10.521031108,,,,5.219487245,3.87838697
ARG,2003,9.873031750666668,,,,5.041849997,3.76298237
ARG,2004,8.841977133999999,,,,5.153202235,3.43900657
ARG,2005,8.681632969666667,,,,5.316344794,3.93187881
ARG,2006,8.673049799666666,,,,5.650362216,4.04397869
ARG,2007,8.341059281333335,,,,5.960077769,4.24544716
ARG,2008,8.711880641,,,,6.177561521,4.47786331
ARG,2009,8.446779143,,,,6.360797127,5.74631262
ARG,2010,8.517355003666665,,,,6.603545118,5.56987906
ARG,2011,8.596596000666667,,,,6.944213844,5.71961212
ARG,2012,9.217114983666667,,,,7.183228909,6.14357281
ARG,2013,8.765165384666666,,,,7.230361373,6.2950058
ARG,2014,9.495076496000001,,,,7.403460732,6.40571356
ARG,2015,8.673565694999999,,,,7.341357956,6.80309105
ARG,2016,8.280659336333335,21.7054,1.07099,,7.360456839,6.5777607
ARG,2017,8.926936688666666,,,,7.096900066,6.68290806
ARG,2018,9.226808732333334,,,,6.811082562,6.11101341
ARG,2019,9.151710218,,,,6.643776678,6.2193737
ARG,2020,7.924258049999999,,,,6.90638203,6.99057627
ARG,2021,7.734183381333334,,,,7.43367636,6.34810066
ARG,2022,,,,,7.589125577,5.95705795
ARG,2023,,,,,7.09581627,6.18493843
ARG,2024,,,,,7.09581627,
ARM,2000,3.8236600243333334,,,,3.915402364,0.95468217
ARM,2001,3.3807693266666665,,,,3.915402364,1.33908558
ARM,2002,3.636892006,,,,4.251576371,1.17184055
ARM,2003,2.8034340859999998,,,,4.72183859,1.20635736
ARM,2004,3.8879848403333335,,,,5.288577626,1.29411483
ARM,2005,4.159132085666667,,,,5.626185418,1.47841108
ARM,2006,6.025920705333333,,,,5.976131384,1.58640754
ARM,2007,5.539289027,,,,6.193238241,1.61389112
ARM,2008,4.514300265666667,,,,6.24223349,1.48813355
ARM,2009,4.534225206333333,,,,6.189473473,1.81169069
ARM,2010,6.639586837333334,,,,6.074275277,1.68628836
ARM,2011,5.960181502,,,3.38,6.455278274,1.6728667
ARM,2012,6.917308824666667,,,,6.836636366,1.57816982
ARM,2013,5.582366186000001,,,,7.12024298,1.37565804
ARM,2014,4.998549583333333,,,,7.126771399,1.50548005
ARM,2015,5.039786788333333,,,,7.193859953,1.61020839
ARM,2016,5.199510023,3.83963,0.06856,,7.823934437,1.63735199
ARM,2017,2.9094080593333334,,,,8.427907442,1.37250984
ARM,2018,2.023528638,,,,9.608386588,1.23468125
ARM,2019,2.3952659953333333,,,,10.039647924,1.41167367
ARM,2020,1.8011933903333333,,,,9.222367108,2.35673714
ARM,2021,2.079368895,,,,7.745143504,2.18868065
ARM,2022,,,,,6.555398625,1.71535587
ARM,2023,,,,,6.600258195,1.46441019
ARM,2024,,,,,6.600258195,
ATG,2000,2.279392420666667,,,,6.798633461,2.50122428
ATG,2001,2.152451613666667,,,,6.798633461,2.92959142
ATG,2002,1.4198331306666667,,,,6.813097089,2.80217075
ATG,2003,1.6265802573333332,,,,6.813019044,3.01983333
ATG,2004,2.186269068,,,,7.052665441,2.6607554
ATG,2005,1.4836528766666666,,,,7.245246762,2.48221588
ATG,2006,0.444508122,,,,7.577745385,2.17760348
ATG,2007,0.34923202433333334,,,,7.841636065,2.01404786
ATG,2008,0.26261015,,,,7.831092469,1.87520587
ATG,2009,0.0,,,,7.59659877,2.03098321
ATG,2010,0.0,,,,7.189623646,2.77452183
ATG,2011,0.0,,,,7.100313846,2.73921561
ATG,2012,0.0,,,,7.188877051,2.71204996
ATG,2013,0.0,,,,7.264296843,2.75379777
ATG,2014,0.4100436746666667,,,,7.426608512,3.14859223
ATG,2015,0.39529055900000004,,,,7.498386015,2.93535352
ATG,2016,0.47287886500000004,1.00077,,,7.813159789,2.75887132
ATG,2017,0.0,,,,8.151724656,2.61894512
ATG,2018,0.0,,,,8.666535141,2.81542587
ATG,2019,0.0,,,,8.400089206,2.49952674
ATG,2020,0.6925685006666665,,,,8.211906596,3.58067584
ATG,2021,1.3444859630000001,,,,7.9661662,3.06314707
ATG,2022,,,,,8.207983708,2.85039449
ATG,2023,,,,,8.22306242,2.30815935
ATG,2024,,,,,8.22306242,
AUS,2000,11.977115206333332,,,,11.424874725,5.45143652
AUS,2001,12.139916774333335,,,,11.424874725,5.45680571
AUS,2002,11.283107135,,,,11.190756746,5.66308641
AUS,2003,10.263662615333333,,,,11.075994033,5.61926126
AUS,2004,9.803894047333333,,,,11.083139056,5.79416561
AUS,2005,10.621482686333332,,,,11.209487794,5.72175741
AUS,2006,10.1500217,,,,11.274606872,5.71296024
AUS,2007,10.480269621666666,,,,11.382330634,5.8701992
AUS,2008,11.017151751999998,,,,11.359263579,5.96531916
AUS,2009,10.461761172000001,,,,11.259708148,6.23710108
AUS,2010,10.899967753333334,,,,11.014213602,6.0919981
AUS,2011,10.440016503666667,,,7.64,10.776048234,6.2522192
AUS,2012,10.938280479666666,,,,10.590868336,6.17619228
AUS,2013,10.712120259,,,,10.445512227,5.92386961
AUS,2014,11.830933808,,,,10.456214678,6.89110136
AUS,2015,12.323469231999999,13.52546,0.60085,,10.503206628,7.2235322
AUS,2016,11.337133675333334,,,,10.653080506,7.20443821
AUS,2017,12.597089795333332,,,,10.707674664,7.23039198
AUS,2018,12.187982066333333,,,,10.758733281,7.19087696
AUS,2019,12.771342243333331,,,,10.980541297,7.53765869
AUS,2020,11.904319805,,,,11.138477679,7.85286617
AUS,2021,11.774549924666667,,,,11.216189652,7.93791485
AUS,2022,,,,,10.910922177,7.34881544
AUS,2023,,,,,10.508288048,7.65963793
AUS,2024,,,,,10.508288048,
AUT,2000,16.125119751333333,,,,13.200262888,6.86705208
AUT,2001,14.979342484999998,,,,13.200262888,6.86088991
AUT,2002,15.713915038666668,,,,12.857492147,6.95735025
AUT,2003,14.447098599666667,,,,12.781144777,7.01927948
AUT,2004,13.930265227333335,,,,12.780312068,7.05908728
AUT,2005,13.561676925999999,,,,12.846038077,7.05110073
AUT,2006,12.641546009,,,,12.940516648,7.01176453
AUT,2007,12.437798722333334,,,,12.876868229,6.98812008
AUT,2008,11.842002705333334,,,,12.649772968,7.23871469
AUT,2009,12.018446095,,,,12.539875447,7.50799561
AUT,2010,12.381723633333332,,,,12.509635446,7.45021629
AUT,2011,12.342564337333334,,,,12.573488315,7.34409189
AUT,2012,11.888262887333335,,,,12.459634684,7.49027205
AUT,2013,11.595752959666667,,,,12.508108701,7.49345398
AUT,2014,12.405953495333334,,,,12.164850507,7.59864187
AUT,2015,11.777501930333335,,0.26502,,11.99949264,7.5736208
AUT,2016,11.583858160666665,,,,11.762940379,7.54772329
AUT,2017,11.250265413000001,,,,11.849209374,7.71547127
AUT,2018,11.45721118,,,,11.826031341,7.75579357
AUT,2019,10.564968741,,,,11.769744698,7.88670015
AUT,2020,9.969222710666667,,,,11.835692677,8.71023846
AUT,2021,10.294691411333334,,,,11.762011718,9.46212482
AUT,2022,,,,,11.773971299,8.65631485
AUT,2023,,,,,11.599861115,8.532197
AUT,2024,,,,,11.599861115,
AZE,2000,2.873823862666667,,,,1.69987301,0.86689276
AZE,2001,2.84217913,,,,1.69987301,0.80511665
AZE,2002,2.8866281436666674,,,,1.465508743,0.73890811
AZE,2003,3.0795200470000004,,,,1.339981913,0.7737512
AZE,2004,3.075222638333333,,,,1.241329128,0.86166471
AZE,2005,3.398789591,,,,1.237281205,0.89067221
AZE,2006,3.357245842333333,,,,1.276573404,0.8678329
AZE,2007,3.0944728006666664,,,,1.377405001,0.90984386
AZE,2008,3.1464291699999998,,,,1.544952318,0.86519617
AZE,2009,2.8956583753333334,,,,1.682287832,1.13348269
AZE,2010,2.8363252073333336,,,,1.785004235,1.01347423
AZE,2011,2.778555923666667,,,2.5,1.79928892,0.94998968
AZE,2012,2.538800854666667,,,,1.646422172,1.11568439
AZE,2013,2.3017770816666663,,,,1.592822118,1.06625199
AZE,2014,2.1716491863333336,,,,1.546956536,1.13015568
AZE,2015,2.028983635,,,,1.593327273,1.30528009
AZE,2016,1.9535944910000003,3.45205,0.0208,,1.552343659,1.16546094
AZE,2017,1.9101196223333332,,,,1.667272037,1.00444698
AZE,2018,1.8113507263333333,,,,2.026983408,0.88865483
AZE,2019,1.8381735856666666,,,,2.348659159,1.06925082
AZE,2020,3.343029647333333,,,,2.487880251,2.32817769
AZE,2021,1.5765457410000001,,,,2.388972708,1.48136711
AZE,2022,,,,,2.298391182,0.95312107
AZE,2023,,,,,2.252878777,1.39353979
AZE,2024,,,,,2.252878777,
BDI,2000,21.55364029,,,,4.257726756,1.46507239
BDI,2001,20.532370086666667,,,,4.257726756,1.69244206
BDI,2002,19.713173243333333,,,,4.1325296,1.5355022
BDI,2003,18.992275733333333,,,,4.218512267,1.35508084
BDI,2004,18.414450743333333,,,,4.292969537,2.3681941
BDI,2005,17.380313579333333,,,,4.401467949,2.06248069
BDI,2006,16.720349364333334,,,,4.496384994,2.36401343
BDI,2007,15.798428054333334,,,,4.584739928,2.46383238
BDI,2008,15.042432174,,,,4.563500192,1.5591383
BDI,2009,15.070051116,,,,4.576100131,2.08079624
BDI,2010,15.049384702666666,,,,4.52202148,1.9852922
BDI,2011,14.842761601333331,,,0.34,4.008083431,3.47107577
BDI,2012,14.633475972,,,,3.682732946,2.66949105
BDI,2013,14.582413481000001,,,,3.348397672,1.54086971
BDI,2014,14.558387412666667,,,,3.535777055,2.78679872
BDI,2015,14.239905635666666,,,,3.477523489,2.4195447
BDI,2016,14.415707250666665,,,,3.555996566,2.23587942
BDI,2017,14.362180144666667,0.0098,,,3.605219167,2.01362443
BDI,2018,14.177569047666667,,,,3.605234824,2.0575192
BDI,2019,13.990422684666667,,,,3.624755386,2.27763605
BDI,2020,13.983459192333333,,,,3.643632266,2.1569612
BDI,2021,15.246116649000001,,,,3.70651674,2.22447824
BDI,2022,,,,,3.692104816,1.58512878
BDI,2023,,,,,3.464766296,1.34036565
BDI,2024,,,,,3.464766296,
BEL,2000,18.570648136666666,,,,12.160175511,5.96185923
BEL,2001,18.616527085,,,,12.160175511,6.13948441
BEL,2002,17.379891712333333,,,,12.135073198,6.13245678
BEL,2003,18.067709812666667,,,,12.129891751,6.78976488
BEL,2004,16.967141238666667,,,,12.025092482,6.99315739
BEL,2005,16.840082897333332,,,,11.968815468,6.8955164
BEL,2006,16.718656271,,,,11.880789469,6.80566692
BEL,2007,15.166188503333332,,,,11.756030775,6.77384472
BEL,2008,16.570895794,,,,11.50495138,7.26614666
BEL,2009,16.749978665333334,,,,11.355448657,7.84423971
BEL,2010,16.648050864000002,,,,11.207503924,7.7745738
BEL,2011,16.951234622333335,,,,11.176486941,7.83494329
BEL,2012,16.658184231666667,,,,11.631636406,7.99403429
BEL,2013,15.602000137666666,20.0568,0.55812,,12.374857736,7.99912691
BEL,2014,15.215435918999999,,,,13.228430988,8.03469563
BEL,2015,14.484017344666668,,,,12.492438942,8.26822186
BEL,2016,15.078306083333333,,,,11.480788641,8.31613922
BEL,2017,14.676462538666668,,,,10.340758458,8.3176775
BEL,2018,14.474962761999999,,,,10.233979529,8.32855988
BEL,2019,14.236480168,,,,9.930094656,8.08414745
BEL,2020,12.721962121333334,,,,9.674257046,8.72537518
BEL,2021,14.351396545,,,,9.47394978,8.49062634
BEL,2022,,,,,9.521657355,7.9360981
BEL,2023,,,,,9.537681267,7.95761585
BEL,2024,,,,,9.537681267,
BEN,2000,12.543045858,,,,5.242185155,1.13417935
BEN,2001,12.456392552666665,,,,5.242185155,1.20063126
BEN,2002,12.607201421333334,,,,5.300354647,0.93714452
BEN,2003,12.438994334333332,,,,5.275757579,1.05233788
BEN,2004,12.428806468666666,,,,5.214403538,1.15381396
BEN,2005,12.362988860333333,,,,5.154212628,1.04785359
BEN,2006,12.308889163666668,,,,5.162599196,1.06306994
BEN,2007,12.327039710333333,,,,5.209563938,0.95481884
BEN,2008,12.619271194333335,,,,5.257658491,0.74250972
BEN,2009,12.854587602333334,,,,5.301536706,0.86784607
BEN,2010,12.967699018666666,,,,5.382181466,0.7522946
BEN,2011,13.040096041666667,,,,5.517179175,0.65150005
BEN,2012,12.981350158333333,,,,5.673814864,0.74686456
BEN,2013,12.816414776,,,,5.541475316,0.76463026
BEN,2014,12.709030924666665,,,,5.336856426,0.57532531
BEN,2015,12.771867269666666,,,,5.004552993,0.59082586
BEN,2016,12.601884888666667,,,,4.837279488,0.71389222
BEN,2017,12.437899162999999,,,,4.654189703,0.70637327
BEN,2018,12.301341811666667,,,,4.49339148,0.66673458
BEN,2019,12.235924439000001,,,,4.432315756,0.45625761
BEN,2020,12.077273225,,,,4.379191195,0.51122105
BEN,2021,12.080509179333333,,,,4.300573582,0.33374113
BEN,2022,,,,,4.18106307,0.50720674
BEN,2023,,,,,4.085844075,0.4894892
BEN,2024,,,,,4.085844075,
BFA,2000,17.913519836666666,,,,9.665720799,0.96129316
BFA,2001,17.867514423,,,,9.665720799,0.97162038
BFA,2002,17.401339472333333,,,,10.423929011,1.05799043
BFA,2003,17.242547898999998,,,,10.4322843,0.9801873
BFA,2004,17.097062187666666,,,,10.64599952,1.69977903
BFA,2005,16.913455722,,,,10.572318516,1.22285259
BFA,2006,16.883868174,,,,10.584964386,1.43097806
BFA,2007,16.718300632,,,,10.413877346,1.43212855
BFA,2008,16.885338744333335,,,,10.480498495,1.36111355
BFA,2009,17.057181385,,,,10.212145362,1.64177847
BFA,2010,17.199120871999998,,,,10.167790153,1.30630887
BFA,2011,17.13677853333333,,,,9.633381285,1.34620178
BFA,2012,17.596329846333333,,,,9.380646978,1.06450117
BFA,2013,17.641872949,,,,9.105916695,1.61236513
BFA,2014,17.347953166666667,,,,9.21122304,1.62685239
BFA,2015,17.184444617666667,,,,9.238941352,1.45618761
BFA,2016,17.095104274333334,0.03865,0.28712,,8.952579266,2.38693118
BFA,2017,16.845922459,,,,8.91051977,2.6879499
BFA,2018,16.548850518333335,,,,7.47397639,2.12523532
BFA,2019,16.096980742666666,,,,6.199656978,2.23602796
BFA,2020,16.33305092666667,,,,4.959307944,2.84514332
BFA,2021,16.095124197,,,,5.188571695,2.73058271
BFA,2022,,,,,5.199596571,2.62870407
BFA,2023,,,,,4.94129763,2.45250058
BFA,2024,,,,,4.94129763,
BGD,2000,5.184919182333334,,,,0.00120416,0.50841981
BGD,2001,5.027900252666666,,,,0.00120416,0.38396508
BGD,2002,4.924414191,,,,0.001204633,0.47014153
BGD,2003,4.7473128099999995,,,,0.001229082,0.48277113
BGD,2004,4.482985081333333,,,,0.001191148,0.48091501
BGD,2005,4.573369599333334,,,,0.00116079,0.45040676
BGD,2006,4.626190101,,,,0.002082779,0.47882023
BGD,2007,4.439887328666667,,,,0.003057081,0.48857561
BGD,2008,4.262493256333333,,,,0.002210037,0.44322866
BGD,2009,4.197896193333333,,,,0.002213054,0.43522108
BGD,2010,3.999273704666667,,,,0.002221192,0.47062662
BGD,2011,3.5439165076666668,,,0.44,0.003092019,0.4823136
BGD,2012,3.3275727070000003,,,,0.003075143,0.46968287
BGD,2013,3.2090312663333336,,,,0.003099708,0.4372614
BGD,2014,3.1703954483333336,,,,0.00313062,0.4220427
BGD,2015,3.1079347036666665,,,,0.003107245,0.38844827
BGD,2016,3.1059767493333332,0.13027,0.03474,,0.003059937,0.4755646
BGD,2017,3.2012333023333333,,,,0.003020615,0.50250494
BGD,2018,3.1679529226666663,,,,0.003042729,0.48568422
BGD,2019,3.1778557489999995,,,,0.002998343,0.36105901
BGD,2020,2.926207311,,,,0.002966736,0.35576752
BGD,2021,2.915443988,,,,0.002931903,0.38806468
BGD,2022,,,,,0.00294159,0.34193528
BGD,2023,,,,,0.002912386,0.31430635
BGD,2024,,,,,0.002912386,
BGR,2000,14.289876984000001,,,,10.915301341,3.4715004
BGR,2001,13.305442440999999,,,,10.915301341,3.84590173
BGR,2002,13.229167754,,,,11.070952044,4.20194769
BGR,2003,11.43758133,,,,11.204089695,4.37132454
BGR,2004,10.727785539000001,,,,11.304295284,4.09508371
BGR,2005,9.754346245333332,,,,11.43923264,4.10456991
BGR,2006,9.666226564666665,,,,11.605186045,3.63341045
BGR,2007,8.733497854,,,,11.876560807,3.43214798
BGR,2008,9.302292090666667,,,,11.890163525,3.48064542
BGR,2009,8.696673384999999,,,,11.82706749,3.54883742
BGR,2010,8.681789113666666,,,,11.815432427,3.91909194
BGR,2011,8.078980681333332,,,1.4,11.959024654,3.84521842
BGR,2012,9.008684065999999,,,,12.058932222,3.82989573
BGR,2013,7.547447544000001,,,,11.954177925,4.03953886
BGR,2014,7.341698792666667,,,,12.038917764,4.47450733
BGR,2015,6.948175836666667,,,,12.184598425,4.13284254
BGR,2016,6.762290744,7.20317,0.30652,,12.489814377,4.11281013
BGR,2017,6.868103629,,,,12.689846739,4.11801386
BGR,2018,6.787288666999999,,,,12.881527196,4.23101759
BGR,2019,6.202967953333334,,,,12.969464683,4.2107811
BGR,2020,6.8109098900000005,,,,13.019593711,5.05085564
BGR,2021,6.41029799,,,,13.087570941,5.52486372
BGR,2022,,,,,13.182016496,4.77777004
BGR,2023,,,,,13.246478911,4.97369862
BGR,2024,,,,,13.246478911,
BHR,2000,10.720108168333333,,,,2.835134523,2.27505612
BHR,2001,10.930529858,,,,2.835134523,2.39680648
BHR,2002,10.219777523,,,,2.613340542,2.5144496
BHR,2003,10.113280811666666,,,,2.42321971,2.45939231
BHR,2004,9.558165803666666,,,,2.245805932,2.25912499
BHR,2005,8.723937208666667,,,,2.207811496,2.18422818
BHR,2006,6.949621001333334,,,,2.219750364,2.06908512
BHR,2007,6.354356147666667,,,,2.363783606,2.03086805
BHR,2008,5.887020623000001,,,,2.469971825,2.00388288
BHR,2009,5.2361573906666665,,,,2.59012797,2.74579287
BHR,2010,4.926581295999999,,,,2.492980318,2.55753851
BHR,2011,4.789324606,,,,2.486346567,2.42909908
BHR,2012,4.807626017333333,,,,2.385055992,2.58166146
BHR,2013,4.570626768333334,,,,2.328090585,2.70170784
BHR,2014,4.549045412000001,,,,2.216816908,2.75321245
BHR,2015,4.287391851,,,,2.087034736,3.08921409
BHR,2016,4.578200007666667,,,,1.933597964,2.8373127
BHR,2017,4.601385012333333,5.46705,,,1.803109477,2.44733834
BHR,2018,4.605176008333333,,,,1.827637373,2.31990647
BHR,2019,4.323448474666667,,,,1.790624572,2.20524931
BHR,2020,4.4400269759999995,,,,1.791668677,2.86910701
BHR,2021,3.8676331639999995,,,,1.764341671,2.75866771
BHR,2022,,,,,1.875225588,2.37968802
BHR,2023,,,,,2.014935164,2.36801171
BHR,2024,,,,,2.014935164,
BHS,2000,3.5877217750000003,,,,8.673977966,1.50591624
BHS,2001,3.350052895333333,,,,8.673977966,1.56618142
BHS,2002,3.115608191333333,,,,8.16462706,1.50943291
BHS,2003,3.326373901666667,,,,7.995334618,1.62846565
BHS,2004,3.460491009666667,,,,7.833024872,1.611678
BHS,2005,3.1385058166666666,,,,7.846735239,1.58765554
BHS,2006,3.353353047666667,,,,7.813390515,1.65727472
BHS,2007,3.2318888070000003,,,,7.893730277,1.80025303
BHS,2008,3.2802691823333334,,,,7.83580106,2.08452892
BHS,2009,3.4431905663333335,,,,7.700817625,2.34723687
BHS,2010,3.7839429423333333,,,,7.596023378,2.36928177
BHS,2011,3.7637974369999996,,,,7.703005218,2.37497997
BHS,2012,3.5252921403333333,,,,7.848505852,2.31367421
BHS,2013,3.302878218,,,,8.102562267,2.59359813
BHS,2014,3.454687239,,,,8.240635855,2.53589177
BHS,2015,3.270506215333333,,0.25851,,8.359408589,2.32609415
BHS,2016,3.4812114933333334,,,,8.453956713,2.71795917
BHS,2017,3.466871276333334,,,,8.59202477,3.57633185
BHS,2018,3.256072730666667,,,,8.640278052,2.79429245
BHS,2019,3.402308439,,,,8.071176016,2.87397003
